Zone,Produit,Origine,Aliments pour animaux,Autres Utilisations,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure,Exportations - Quantité,Importations - Quantité,Nourriture,Pertes,Production,Semences,Traitement,Variation de stock
Slovaquie,Graines Colza/Moutarde,vegetale,0.0,0.0,6.0,1.0,0.0,0.0,136000000.0,385000000.0,19000000.0,4000000.0,10000000.0,375000000.0,0.0,122000000.0,127000000.0
Slovaquie,Graines de coton,vegetale,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Graines de tournesol,vegetale,1000000.0,0.0,0.0,0.0,0.0,0.0,48000000.0,269000000.0,9000000.0,0.0,3000000.0,196000000.0,3000000.0,42000000.0,113000000.0
Slovaquie,Graisses Animales Crue,animale,0.0,0.0,219.0,12.35,24.48,0.07,68000000.0,21000000.0,61000000.0,67000000.0,0.0,27000000.0,0.0,0.0,0.0
Slovaquie,Haricots,vegetale,0.0,0.0,3.0,0.27,0.01,0.16,2000000.0,2000000.0,4000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huil Plantes Oleif Autr,vegetale,0.0,5000000.0,0.0,0.0,0.0,0.0,9000000.0,7000000.0,15000000.0,0.0,0.0,1000000.0,0.0,4000000.0,0.0
Slovaquie,Huile Graines de Coton,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huile d'Arachide,vegetale,0.0,0.0,1.0,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huile d'Olive,vegetale,0.0,0.0,7.0,0.27,0.75,0.0,2000000.0,0.0,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huile de Coco,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huile de Colza&Moutarde,vegetale,0.0,8000000.0,187.0,7.69,21.16,0.06,50000000.0,98000000.0,84000000.0,42000000.0,0.0,48000000.0,0.0,0.0,15000000.0
Slovaquie,Huile de Germe de Maïs,vegetale,0.0,0.0,15.0,0.62,1.71,0.0,3000000.0,0.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0
Slovaquie,Huile de Palme,vegetale,0.0,18000000.0,0.0,0.0,0.0,0.0,18000000.0,1000000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huile de Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huile de Soja,vegetale,0.0,0.0,21.0,0.86,2.35,0.0,5000000.0,1000000.0,2000000.0,5000000.0,0.0,3000000.0,0.0,0.0,0.0
Slovaquie,Huile de Sésame,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huile de Tournesol,vegetale,0.0,22000000.0,50.0,2.07,5.68,0.0,33000000.0,46000000.0,62000000.0,11000000.0,0.0,18000000.0,0.0,0.0,0.0
Slovaquie,Huiles de Foie de Poisso,animale,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Huiles de Poissons,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Lait - Excl Beurre,animale,215000000.0,13000000.0,181.0,143.14,11.14,11.02,1012000000.0,678000000.0,714000000.0,780000000.0,3000000.0,976000000.0,0.0,1000000.0,0.0
Slovaquie,"Légumes, Autres",vegetale,0.0,0.0,34.0,46.89,0.28,1.39,269000000.0,46000000.0,256000000.0,256000000.0,14000000.0,59000000.0,0.0,0.0,0.0
Slovaquie,Légumineuses Autres,vegetale,2000000.0,0.0,5.0,0.48,0.02,0.32,5000000.0,1000000.0,4000000.0,3000000.0,0.0,2000000.0,0.0,0.0,0.0
Slovaquie,Manioc,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Maïs,vegetale,541000000.0,252000000.0,0.0,0.0,0.0,0.0,1105000000.0,381000000.0,85000000.0,0.0,55000000.0,1123000000.0,40000000.0,216000000.0,278000000.0
Slovaquie,Miel,vegetale,0.0,0.0,9.0,1.1,0.0,0.01,6000000.0,0.0,3000000.0,6000000.0,0.0,4000000.0,0.0,0.0,0.0
Slovaquie,Millet,vegetale,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0
Slovaquie,Miscellanees,vegetale,0.0,0.0,3.0,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,"Mollusques, Autres",animale,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Noix,vegetale,0.0,0.0,17.0,2.69,1.51,0.44,15000000.0,8000000.0,22000000.0,15000000.0,0.0,1000000.0,0.0,0.0,0.0
Slovaquie,Oeufs,animale,0.0,0.0,61.0,16.05,4.35,4.7,93000000.0,10000000.0,21000000.0,87000000.0,2000000.0,81000000.0,3000000.0,0.0,0.0
Slovaquie,Oignons,vegetale,0.0,0.0,5.0,5.79,0.03,0.17,33000000.0,1000000.0,19000000.0,32000000.0,2000000.0,15000000.0,0.0,0.0,0.0
Slovaquie,Olives,vegetale,0.0,0.0,1.0,0.4,0.12,0.01,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,"Oranges, Mandarines",vegetale,0.0,0.0,10.0,16.0,0.03,0.18,90000000.0,25000000.0,115000000.0,87000000.0,3000000.0,0.0,0.0,0.0,0.0
Slovaquie,Orge,vegetale,4000000.0,0.0,30.0,4.49,0.07,0.63,137000000.0,330000000.0,108000000.0,24000000.0,6000000.0,446000000.0,36000000.0,66000000.0,-87000000.0
Slovaquie,Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Pamplemousse,vegetale,0.0,0.0,0.0,1.14,0.0,0.01,6000000.0,1000000.0,8000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Patates douces,vegetale,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Perciform,animale,0.0,0.0,4.0,3.27,0.12,0.61,18000000.0,1000000.0,19000000.0,18000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Piments,vegetale,0.0,0.0,2.0,0.25,0.12,0.08,1000000.0,0.0,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Plantes Aquatiques,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,"Plantes Oleiferes, Autre",vegetale,1000000.0,1000000.0,2.0,0.15,0.18,0.07,4000000.0,3000000.0,4000000.0,1000000.0,0.0,2000000.0,0.0,1000000.0,0.0
Slovaquie,Pois,vegetale,3000000.0,0.0,5.0,0.53,0.03,0.33,6000000.0,1000000.0,1000000.0,3000000.0,0.0,7000000.0,1000000.0,0.0,0.0
Slovaquie,Poissons Eau Douce,animale,0.0,0.0,3.0,1.95,0.12,0.51,11000000.0,1000000.0,9000000.0,11000000.0,0.0,3000000.0,0.0,0.0,0.0
Slovaquie,"Poissons Marins, Autres",animale,0.0,0.0,1.0,0.35,0.04,0.15,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Poissons Pelagiques,animale,1000000.0,0.0,8.0,2.82,0.4,1.02,17000000.0,1000000.0,18000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Poivre,vegetale,0.0,0.0,1.0,0.11,0.01,0.03,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Pommes,vegetale,0.0,0.0,12.0,10.2,0.06,0.05,64000000.0,83000000.0,100000000.0,56000000.0,8000000.0,46000000.0,0.0,0.0,0.0
Slovaquie,Pommes de Terre,vegetale,2000000.0,0.0,93.0,52.19,0.13,2.18,318000000.0,3000000.0,89000000.0,284000000.0,2000000.0,164000000.0,13000000.0,18000000.0,67000000.0
Slovaquie,Racines nda,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Raisin,vegetale,0.0,0.0,17.0,11.33,0.09,0.16,91000000.0,5000000.0,43000000.0,62000000.0,1000000.0,53000000.0,0.0,29000000.0,0.0
Slovaquie,Riz (Eq Blanchi),vegetale,8000000.0,0.0,29.0,2.88,0.07,0.54,24000000.0,3000000.0,27000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Seigle,vegetale,35000000.0,0.0,41.0,6.33,0.22,1.09,76000000.0,15000000.0,6000000.0,34000000.0,4000000.0,86000000.0,3000000.0,0.0,-1000000.0
Slovaquie,Soja,vegetale,0.0,0.0,0.0,0.02,0.0,0.01,20000000.0,37000000.0,18000000.0,0.0,1000000.0,40000000.0,0.0,19000000.0,0.0
Slovaquie,Sorgho,vegetale,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0
Slovaquie,Sucre Eq Brut,vegetale,0.0,0.0,330.0,34.06,0.0,0.0,215000000.0,248000000.0,179000000.0,186000000.0,0.0,188000000.0,0.0,29000000.0,96000000.0
Slovaquie,"Sucre, betterave",vegetale,0.0,0.0,0.0,0.0,0.0,0.0,1145000000.0,0.0,0.0,0.0,0.0,1145000000.0,0.0,1145000000.0,0.0
Slovaquie,Sésame,vegetale,0.0,0.0,1.0,0.04,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Thé,vegetale,0.0,0.0,0.0,0.19,0.0,0.03,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovaquie,Tomates,vegetale,0.0,0.0,4.0,7.78,0.04,0.18,46000000.0,6000000.0,42000000.0,42000000.0,4000000.0,10000000.0,0.0,0.0,0.0
Slovaquie,Viande d'Ovins/Caprins,animale,0.0,0.0,1.0,0.16,0.08,0.06,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0
Slovaquie,Viande de Bovins,animale,0.0,0.0,14.0,5.19,0.75,1.71,28000000.0,3000000.0,20000000.0,28000000.0,0.0,12000000.0,0.0,0.0,0.0
Slovaquie,Viande de Suides,animale,0.0,0.0,150.0,31.78,12.71,8.07,173000000.0,42000000.0,150000000.0,173000000.0,0.0,65000000.0,0.0,0.0,0.0
Slovaquie,Viande de Volailles,animale,0.0,0.0,53.0,15.13,3.45,5.14,86000000.0,38000000.0,60000000.0,82000000.0,0.0,64000000.0,0.0,4000000.0,0.0
Slovaquie,"Viande, Autre",animale,0.0,0.0,5.0,1.62,0.15,0.95,9000000.0,3000000.0,7000000.0,9000000.0,0.0,6000000.0,0.0,0.0,0.0
Slovaquie,Vin,vegetale,0.0,0.0,8.0,3.88,0.0,0.0,69000000.0,16000000.0,52000000.0,21000000.0,0.0,33000000.0,0.0,48000000.0,0.0
Slovaquie,"Épices, Autres",vegetale,0.0,0.0,3.0,0.3,0.1,0.1,2000000.0,1000000.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Abats Comestible,animale,0.0,0.0,12.0,3.49,0.29,1.66,7000000.0,3000000.0,2000000.0,7000000.0,0.0,8000000.0,0.0,0.0,0.0
Slovénie,"Agrumes, Autres",vegetale,0.0,0.0,1.0,1.91,0.0,0.02,4000000.0,1000000.0,5000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,"Alcool, non Comestible",vegetale,0.0,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Aliments pour enfants,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,-2000000.0,5000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Ananas,vegetale,0.0,0.0,2.0,1.62,0.0,0.01,4000000.0,3000000.0,6000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Animaux Aquatiques Autre,animale,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Arachides Decortiquees,vegetale,0.0,0.0,11.0,0.68,0.92,0.49,1000000.0,1000000.0,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Avoine,vegetale,4000000.0,0.0,2.0,0.35,0.04,0.1,5000000.0,0.0,3000000.0,1000000.0,1000000.0,3000000.0,0.0,0.0,0.0
Slovénie,Bananes,vegetale,0.0,0.0,20.0,11.99,0.1,0.23,29000000.0,17000000.0,46000000.0,25000000.0,5000000.0,0.0,0.0,0.0,0.0
Slovénie,Bananes plantains,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,"Beurre, Ghee",animale,0.0,0.0,52.0,2.65,5.88,0.06,5000000.0,0.0,1000000.0,5000000.0,0.0,4000000.0,0.0,0.0,0.0
Slovénie,Bière,vegetale,0.0,0.0,100.0,74.51,0.0,1.02,162000000.0,65000000.0,25000000.0,154000000.0,8000000.0,198000000.0,0.0,0.0,4000000.0
Slovénie,Blé,vegetale,10000000.0,14000000.0,828.0,103.43,8.26,22.77,302000000.0,137000000.0,301000000.0,214000000.0,56000000.0,138000000.0,8000000.0,0.0,-1000000.0
Slovénie,Boissons Alcooliques,vegetale,0.0,0.0,13.0,1.66,0.0,0.0,3000000.0,2000000.0,5000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Boissons Fermentés,vegetale,0.0,0.0,1.0,0.84,0.0,0.0,2000000.0,5000000.0,3000000.0,2000000.0,0.0,4000000.0,0.0,0.0,0.0
Slovénie,Café,vegetale,0.0,0.0,7.0,6.08,0.0,0.78,13000000.0,11000000.0,24000000.0,13000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Cephalopodes,animale,0.0,0.0,3.0,1.57,0.05,0.65,3000000.0,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Citrons & Limes,vegetale,0.0,0.0,0.0,0.21,0.0,0.0,1000000.0,8000000.0,9000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0
Slovénie,Coco (Incl Coprah),vegetale,0.0,0.0,3.0,0.73,0.26,0.03,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Crustacés,animale,0.0,0.0,1.0,0.43,0.01,0.1,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Crème,animale,0.0,0.0,45.0,8.47,4.48,0.63,18000000.0,1000000.0,2000000.0,18000000.0,0.0,17000000.0,0.0,0.0,0.0
Slovénie,"Céréales, Autres",vegetale,20000000.0,0.0,12.0,1.45,0.04,0.34,25000000.0,1000000.0,7000000.0,3000000.0,1000000.0,18000000.0,0.0,0.0,0.0
Slovénie,Dattes,vegetale,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Edulcorants Autres,vegetale,0.0,26000000.0,14.0,1.65,0.0,0.0,29000000.0,1000000.0,15000000.0,3000000.0,0.0,15000000.0,0.0,0.0,0.0
Slovénie,Feve de Cacao,vegetale,0.0,0.0,65.0,4.05,5.82,0.9,8000000.0,3000000.0,12000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,"Fruits, Autres",vegetale,0.0,0.0,39.0,30.82,0.41,0.51,67000000.0,28000000.0,58000000.0,64000000.0,4000000.0,37000000.0,0.0,1000000.0,0.0
Slovénie,Girofles,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Graines Colza/Moutarde,vegetale,0.0,0.0,2.0,0.0,0.0,0.0,6000000.0,13000000.0,4000000.0,0.0,0.0,15000000.0,0.0,5000000.0,0.0
Slovénie,Graines de coton,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Graines de tournesol,vegetale,0.0,0.0,5.0,0.57,0.42,0.19,2000000.0,13000000.0,14000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0
Slovénie,Graisses Animales Crue,animale,0.0,5000000.0,81.0,4.12,9.02,0.01,13000000.0,1000000.0,1000000.0,9000000.0,0.0,13000000.0,0.0,0.0,0.0
Slovénie,Haricots,vegetale,1000000.0,0.0,8.0,0.87,0.04,0.53,2000000.0,1000000.0,3000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huil Plantes Oleif Autr,vegetale,0.0,2000000.0,2.0,0.12,0.27,0.0,2000000.0,1000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huile Graines de Coton,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huile d'Arachide,vegetale,0.0,0.0,1.0,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huile d'Olive,vegetale,0.0,0.0,25.0,1.02,2.8,0.0,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huile de Coco,vegetale,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huile de Colza&Moutarde,vegetale,0.0,6000000.0,0.0,0.01,0.03,0.0,6000000.0,7000000.0,11000000.0,0.0,0.0,2000000.0,0.0,0.0,0.0
Slovénie,Huile de Germe de Maïs,vegetale,0.0,0.0,17.0,0.72,1.96,0.0,1000000.0,4000000.0,0.0,1000000.0,0.0,2000000.0,0.0,0.0,3000000.0
Slovénie,Huile de Palme,vegetale,0.0,3000000.0,39.0,1.63,4.37,0.03,7000000.0,1000000.0,7000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huile de Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huile de Soja,vegetale,0.0,1000000.0,174.0,7.24,19.68,0.06,16000000.0,2000000.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,3000000.0
Slovénie,Huile de Sésame,vegetale,0.0,0.0,1.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huile de Tournesol,vegetale,0.0,9000000.0,87.0,3.59,9.84,0.0,16000000.0,27000000.0,44000000.0,7000000.0,0.0,0.0,0.0,0.0,-1000000.0
Slovénie,Huiles de Foie de Poisso,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Huiles de Poissons,animale,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Lait - Excl Beurre,animale,30000000.0,6000000.0,283.0,235.01,14.8,20.2,536000000.0,321000000.0,260000000.0,487000000.0,13000000.0,597000000.0,0.0,0.0,0.0
Slovénie,"Légumes, Autres",vegetale,0.0,0.0,46.0,61.69,0.44,2.25,144000000.0,62000000.0,149000000.0,128000000.0,16000000.0,56000000.0,0.0,0.0,0.0
Slovénie,Légumineuses Autres,vegetale,0.0,0.0,1.0,0.09,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Manioc,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Maïs,vegetale,246000000.0,0.0,260.0,32.72,0.86,6.02,387000000.0,137000000.0,257000000.0,68000000.0,53000000.0,227000000.0,3000000.0,17000000.0,40000000.0
Slovénie,Miel,vegetale,0.0,0.0,13.0,1.61,0.0,0.02,3000000.0,0.0,1000000.0,3000000.0,0.0,2000000.0,0.0,0.0,0.0
Slovénie,Millet,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Miscellanees,vegetale,0.0,0.0,12.0,0.0,0.14,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,"Mollusques, Autres",animale,0.0,0.0,0.0,0.72,0.01,0.05,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Noix,vegetale,0.0,0.0,35.0,4.6,3.27,0.82,10000000.0,2000000.0,8000000.0,10000000.0,0.0,4000000.0,0.0,0.0,0.0
Slovénie,Oeufs,animale,0.0,0.0,36.0,9.36,2.51,2.74,21000000.0,1000000.0,3000000.0,19000000.0,0.0,19000000.0,2000000.0,0.0,0.0
Slovénie,Oignons,vegetale,0.0,0.0,6.0,7.27,0.04,0.22,17000000.0,4000000.0,15000000.0,15000000.0,2000000.0,6000000.0,0.0,0.0,0.0
Slovénie,Olives,vegetale,0.0,0.0,1.0,0.5,0.15,0.01,3000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0
Slovénie,"Oranges, Mandarines",vegetale,0.0,0.0,10.0,14.4,0.02,0.17,33000000.0,22000000.0,55000000.0,30000000.0,4000000.0,0.0,0.0,0.0,0.0
Slovénie,Orge,vegetale,57000000.0,0.0,13.0,1.92,0.04,0.35,110000000.0,9000000.0,49000000.0,4000000.0,9000000.0,69000000.0,3000000.0,37000000.0,0.0
Slovénie,Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Pamplemousse,vegetale,0.0,0.0,1.0,1.14,0.0,0.01,3000000.0,2000000.0,4000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Patates douces,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Perciform,animale,0.0,0.0,3.0,2.33,0.13,0.51,5000000.0,0.0,5000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Piments,vegetale,0.0,0.0,6.0,0.71,0.34,0.23,1000000.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0
Slovénie,Plantes Aquatiques,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,"Plantes Oleiferes, Autre",vegetale,0.0,1000000.0,1.0,0.05,0.06,0.02,1000000.0,1000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Pois,vegetale,0.0,0.0,10.0,1.03,0.05,0.64,2000000.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,2000000.0
Slovénie,Poissons Eau Douce,animale,0.0,0.0,4.0,2.37,0.14,0.6,5000000.0,2000000.0,6000000.0,5000000.0,0.0,1000000.0,0.0,0.0,0.0
Slovénie,"Poissons Marins, Autres",animale,0.0,0.0,1.0,0.35,0.02,0.12,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Poissons Pelagiques,animale,1000000.0,0.0,8.0,2.71,0.42,0.89,6000000.0,7000000.0,13000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Poivre,vegetale,0.0,0.0,1.0,0.08,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Pommes,vegetale,0.0,0.0,41.0,34.6,0.23,0.09,97000000.0,41000000.0,50000000.0,72000000.0,18000000.0,92000000.0,0.0,7000000.0,-5000000.0
Slovénie,Pommes de Terre,vegetale,13000000.0,0.0,93.0,53.07,0.13,2.16,137000000.0,14000000.0,58000000.0,110000000.0,3000000.0,62000000.0,7000000.0,4000000.0,30000000.0
Slovénie,Racines nda,vegetale,15000000.0,0.0,5.0,2.0,0.01,0.09,19000000.0,0.0,0.0,4000000.0,0.0,19000000.0,0.0,0.0,0.0
Slovénie,Raisin,vegetale,0.0,0.0,30.0,20.57,0.21,0.29,74000000.0,7000000.0,12000000.0,43000000.0,1000000.0,68000000.0,0.0,31000000.0,0.0
Slovénie,Riz (Eq Blanchi),vegetale,0.0,0.0,39.0,3.95,0.08,0.72,9000000.0,2000000.0,10000000.0,8000000.0,0.0,0.0,0.0,0.0,1000000.0
Slovénie,Seigle,vegetale,1000000.0,0.0,18.0,2.48,0.09,0.46,7000000.0,0.0,2000000.0,5000000.0,1000000.0,5000000.0,0.0,0.0,0.0
Slovénie,Soja,vegetale,0.0,0.0,7.0,0.75,0.36,0.77,3000000.0,42000000.0,44000000.0,2000000.0,1000000.0,0.0,0.0,0.0,0.0
Slovénie,Sorgho,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Sucre Eq Brut,vegetale,0.0,9000000.0,207.0,24.14,0.0,0.0,61000000.0,74000000.0,135000000.0,50000000.0,0.0,0.0,0.0,2000000.0,0.0
Slovénie,"Sucre, betterave",vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Sésame,vegetale,0.0,0.0,1.0,0.04,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Thé,vegetale,0.0,0.0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Tomates,vegetale,0.0,0.0,6.0,11.38,0.07,0.29,26000000.0,16000000.0,35000000.0,24000000.0,2000000.0,7000000.0,0.0,0.0,0.0
Slovénie,Viande d'Ovins/Caprins,animale,0.0,0.0,5.0,0.79,0.43,0.29,2000000.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0
Slovénie,Viande de Bovins,animale,0.0,0.0,57.0,18.43,3.08,6.97,38000000.0,4000000.0,10000000.0,38000000.0,0.0,32000000.0,0.0,0.0,0.0
Slovénie,Viande de Suides,animale,0.0,0.0,132.0,28.19,10.86,7.81,58000000.0,20000000.0,49000000.0,58000000.0,0.0,30000000.0,0.0,0.0,0.0
Slovénie,Viande de Volailles,animale,0.0,0.0,80.0,23.46,4.9,8.31,50000000.0,24000000.0,17000000.0,49000000.0,0.0,57000000.0,0.0,1000000.0,0.0
Slovénie,"Viande, Autre",animale,0.0,0.0,1.0,0.51,0.03,0.2,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Slovénie,Vin,vegetale,0.0,0.0,19.0,9.56,0.0,0.0,24000000.0,8000000.0,9000000.0,20000000.0,4000000.0,22000000.0,0.0,0.0,0.0
